Company,Name,Inches,Screen_Resolution,CPU,RAM,Memory,GPU,OpSys,Weights,Price
MSI,"MSI MODERN14486 14"" I3-10110U/8/128/UMA/W10 Laptop",14 Inches,‎1920 x 1080 Pixels,Core i3,8 GB,128 GB,,‎Windows 11,‎2.62 pounds,$410.96 
Lenovo,"Lenovo 2023 IdeaPad 3 17.3"" HD+ Home and Business Laptop Computer 4-Core i5-1035G1 8GB RAM DDR4 256GB M.2 NVMe SSD Intel UHD Graphics HDMI WiFi AC Bluetooth Webcam Windows 11 Home w/RE Accessories",17.3 Inches,‎1920 x 1080 Pixels,Core i5 Family,8 GB,256 GB,‎Intel UHD Graphics,‎Windows 11 Home,‎4.84 pounds,From $566.99
Alienware,"Alienware ALW18-3005sLV 18.4-Inch Laptop (2.4 GHz Intel Core i7-4700MQ Processor, 8GB DDR3L, 1TB HDD, 80GB SSD, Dual NVIDIA GeForce GTX 765M 2GB GDDR5, Windows 7 Home Premium)",18.4 Inches,‎1920x1080,Core i7-4700MQ,8 GB,1024 GB,‎Dual NVIDIA® GeForce® GTX 765M with 2GB GDDR5 - NVIDIA SLI® Enabled,‎Windows 7 Home Premium 64-bit,‎20.8 pounds,
HP,"2022 HP Pavilion 15.6"" FHD Touchscreen Laptop 12th Gen 10-Core Intel i7-1255U 64GB DDR4 2TB NVMe SSD Iris Xe Graphics HDMI USB-C WiFi-6 Bluetooth Backlit Keyboard Windows 11 Pro w/Free 32GB USB",15.6 Inches,‎1920 x 1080 Pixels,Core i7 Family,64 GB,2 TB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎3.76 pounds,
Best 2 in 1 Laptop,"New Inspiron 16 2-in-1 i7620 16.0"" 4K UHD+ OLED Touch-Screen Laptop 12th Gen i7-1260P GeForce MX550 FP Reader Active Pen 1TB SSD|16GB RAM|Win 11 PRO",16 Inches,‎3840x2400 Pixels,Core i7,16 GB,1 TB,"‎GeForce MX550, 2 GB GDDR6",‎Windows 11 Pro,‎3.93 pounds,"$2,399.00 "
Lenovo,"Lenovo - Legion 5 - Gaming Laptop - AMD Ryzen 5 5600H - 8GB DDR4 RAM - 512GB NVMe TLC SSD - NVIDIA GeForce RTX 3060 Graphics - 15.6"" FHD 120 Hz - Windows 11 Home - Phantom Blue",15.6,,Ryzen 5,8 GB,‎SSD,‎NVIDIA GeForce RTX 3060,‎Windows 11 Home,‎8 pounds,"$1,070.99 "
MSI,"MSI Stealth 17 Studio 17.3"" QHD 240Hz Gaming Laptop: 13th Gen Intel Core i9, RTX 4080, 32GB DDR5, 1TB NVMe SSD, Thunderbolt 4, USB-Type C, Cooler Boost Trinity+, Win11 Home: Core Black A13VH-053US",17.3 Inches,,Core i9,32 GB,1 TB,‎NVIDIA GeForce RTX 4080,‎Windows 11 Home,‎11.28 pounds,
Lenovo,"Lenovo ThinkPad P15 Gen 2 20YQ003PUS 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 32 GB RAM - 1 TB SSD - Black",15.6 Inches,‎1920 x 1080 Pixels,Core i7 Family,32 GB,1 TB,‎NVIDIA RTX A4000,‎Windows 10 Pro,‎3.9 pounds,"$3,103.00 "
SAMSUNG,"SAMSUNG 15.6” Galaxy Book2 Pro Laptop Computer|Windows 11 PRO | 16GB |256GB, 12th Gen Intel® Core™ i5-1240P Processor, Evo Certified, Lightweight, Silver (NP954XED-KB1US)",15.6 Inches,‎1920 x 1080 Pixels,Intel Core i5,16 GB,256 GB,‎Intel HD Graphics 520,‎Windows 11 Pro,‎2.5 pounds,"$1,399.99 "
HP,"2020 HP 14"" HD (1366 x 768) Thin and Light Laptop PC, Intel Celeron N4020 Dual-Core Processor, 4GB DDR4 Memory, 64GB eMMC, HDMI, WiFi, Bluetooth, Windows 10 S, 1 Year Microsoft 365, Snowflake White",14 Inches,‎1366 x 768 Pixels,Xeon,8 GB,‎SSD,,‎Windows 10 S,‎3.1 pounds,$228.67 
LG,"LG gram (2022) 14Z90Q Ultra Lightweight Laptop, 14"" (1920 x 1200) IPS Display, Intel Evo 12th Gen i7 1260P Processor, 16GB LPDDR5, 512GB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Gray",14,‎1920 x 1200 Pixels,Intel Core i7,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 11 Home,‎2.2 pounds,$956.99 
Acer,"Acer Chromebook 514 Laptop | 14"" FHD Touch | MediaTek Kompanio 828 Octa-Core Processor | 8GB RAM | 64GB eMMC | Wi-Fi 6 | Backlit KB | Chrome OS | Up to 15 Hours Battery Life | CB514-2HT-K0FZ, Silver",14 Inches,‎1920 x 1080,MediaTek MT8125,8 GB,64 GB,,‎Chrome OS,‎3.02 pounds,$457.63 
Acer,"Acer Enduro Urban N3 EUN314A-51W-51FP Rugged Laptop-, 14' Full HD IPS 450nit, Intel i5-1135G7, 8GB DDR4, 512GB SSD, Wi-Fi 6, MIL-STD 810H Mist Green M502 Wireless",14 Inches,‎1920 x 1080 Pixels,,8 GB,512 GB,‎Intel Iris,‎Windows 11 Home,,$875.08 
HP,"HP Newest Flagship 14"" HD Business Laptop Computer, 4-Core i5-1135G7(Up to 4.2GHz, Beat i7-1060G7), 16GB RAM, 512GB PCIe SSD, Iris Xe Graphics, Webcam, WiFi, Bluetooth, Win 11 Home, w/GM Accessories",14 Inches,‎1366x768 Pixels,Intel Core i5-1135G7,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 11 Home,‎3.3 pounds,$569.99 
Lenovo,"Lenovo Ideapad Flex 3 Chromebook - 11.6"" Touchscreen 2-in-1 Laptop - Intel Celeron N4020-4GB - 32GB eMMC - Abyss Blue - Chrome OS - 82BB0009US",11.6 Inches,,Celeron,4 GB,‎Emmc,,‎Chrome OS,‎2.64 pounds,$179.99 
Dell,"Dell Latitude 7420 Multi-Touch 2-in-1 Laptop - 14"" FHD Touch, WVA, 300nit - 3.0 GHz Intel Core i7-1185G7 4-Core (11th Gen) - 32GB RAM - 512GB SSD - Win10 pro (Windows 11 Pro License)",14 Inches,‎1920 x 1080 MP,Core i7 Family,32 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎5 pounds,"$1,490.77 "
ASUS,"2019 Newest Premium ASUS X555 15.6"" HD Notebook Laptop Computer, AMD A12-9720P, 8GB DDR4 RAM,AMD Radeon R7,128GB SSD,Webcam,WiFi,Bluetooth,Win 10",15.6 Inches,‎1366x768,AMD A Series,8 GB,128 GB,‎AMD Radeon R7,‎Windows 10,‎5 pounds,
Dell,"Dell Precision 3000 3571 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-12700H Tetradeca-core (14 Core) 2.30 GHz - 16 GB Total RAM - 512 GB SSD - Titan Gray",15.6 Inches,‎1920 x 1080 Pixels,Core i7,16 GB,512 GB,‎NVIDIA RTX T600,‎Windows 10 Pro,‎6 ounces,"$1,862.99 "
Lenovo,"Lenovo Legion 5 Gaming Laptop, 15.6"" FHD, 120 HZ, Intel Core i7-10750H Processor, 8GB DDR4, 512GB SSD, NVIDIA GTX 1650Ti, Windows 10, 82AU00CGUS",15.6 Inches,,Corei7-10750H,8 GB,512 MB,‎NVIDIA GeForce GTX 1650 Ti,‎Windows,‎5.94 pounds,$829.99 
MSI,"MSI Modern 15 A10M Ultra Thin and Light Professional 15.6"" FHD IPS LED Backlit Laptop, Intel i5-10210U, 16GB DDR4, 1TB PCIe SSD, HDMI, Webcam, Backlit Keyboard, Windows 10, Black, TWE Accessory",14 Inches,‎1920 x 1080 Pixels,Core i3-10110U,16 GB,512 GB,‎Intel UHD Graphics,‎Windows 10,‎3.53 pounds,"From $1,299.00"
Lenovo,"Lenovo ThinkPad L13 Gen 3 21B90010US 13.3"" Touchscreen Notebook - WUXGA - 1920 x 1200 - AMD Ryzen 7 PRO 5875U 2 GHz - 16 GB Total RAM - 256 GB SSD - AMD Chip - Windows 11 Pro - AMD Radeon Graphic",13.3 Inches,‎1920 x 1200 Pixels,‎2 GHz,16 GB,256 GB,,‎Windows 11 Pro,‎4.45 pounds,$822.99 
Lenovo,"Lenovo 2023 ThinkPad E15 Gen 4 15.6"" FHD 300nits Business Laptop, 12th Gen Intel 10 Cores i5-1235U, 24GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, Bluetooth 5.1, Gray, Windows 10 Pro, BROAG Conference Webcam",15.6 Inches,‎1920x1080,Core i5,16 GB,1 TB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎3.75 pounds,
Dell,"Dell XPS 13 9315 Laptop (2022) | 13.4"" FHD+ Touch | Core i7 - 1TB SSD - 16GB RAM | 10 Cores @ 4.7 GHz - 12th Gen CPU Win 11 Home (Renewed)",13.4 Inches,‎1920x1200 MP,Core i7,16 GB,1000 GB,‎Intel Integrated Graphics,‎Windows 11 Home,‎8 pounds,
MSI,"MSI Raider GE68Hx 16"" QHD+ 240Hz Gaming Laptop: Intel Core i9-13950HX, RTX 4070, 32GB DDR5, 2TB NVMe SSD, Thunderbolt 4, USB-Type C, Cooler Boost 5, Win 11 Pro: Black 13VG-047US",16 Inches,,Core i9,32 GB,2 TB,‎NVIDIA GeForce RTX 4070,‎Windows 11 Pro,‎5 pounds,"$2,552.78 "
Dell,"Dell Latitude Rugged 5404 HD 14.0 Inch Laptop Notebook Tough Book PC (Intel Core i7-4650, 8GB Ram, 256GB SSD, HDMI, WiFi, Camera, Bluetooth, DVD-RW) Win 10 Pro (Certified Refurbished)",14 Inches,‎1366x768,Core i7,8 GB,256 GB,‎Intel HD 5000,‎Windows 10 Pro,‎9.18 pounds,$543.99 
Dell,"Dell Latitude 5000 5521 Laptop (2021) | 15.6"" FHD Touch | Core i5-512GB SSD - 16GB RAM | 6 Cores @ 4.6 GHz - 11th Gen CPU Win 11 Home",15.6 Inches,‎1920x1080 MP,Core i5,16 GB,512 GB,‎Intel Integrated Graphics,‎Windows 11 Home,‎3.95 pounds,
LG,"LG Gram 17Z90N-Laptop 17"" IPS Ultra-Lightweight, (2560 x 1600), 10th Gen Intel Core i7 , 16GB-RAM, 1TB SSD, Windows 10 Home, 17 Hour-Battery, USB-C, HDMI, -Headphone Input - Silver",17 Inches,‎2560 x 1600 Pixels,Core i7-1065G7,16 GB,1 TB,‎Intel Iris Plus,‎Windows 10 Home,‎2.98 pounds,"$1,599.37 "
Dell,"Dell 2022 Newest Inspiron 5515 Laptop, 15.6"" Full HD LED Touchscreen, AMD Ryzen 5 5500U (>i7-1065G7), 16GB RAM, 512GB SSD, Backlit Keyboard, Fingerprint Reader, Webcam, WiFi, Win 10 Home, Mist Blue",15.6 Inches,‎1920 x 1080 Pixels,Ryzen 5,16 GB,512 GB,‎‎AMD Radeon Graphics,‎Windows 10 Home,‎6 pounds,
HP,HP Elite Dragonfly Notebook PC,13.3 Inches,‎1280 x 800,Intel Core i5,16 GB,‎SSD,‎Intel UHD Graphics 620,‎Windows 10 Pro,‎3.9 pounds,"$1,360.00 "
HP,"HP ZBOOK 15 G3 15.6 Inch Business Laptop, Intel Core i5-6440HQ up to 3.5GHz, 16G DDR4, 512G SSD, Webcam, HDMI, Type-C, USB 3.0, VGA, Windows 10 Pro 64 Bit Supports English/French/Spanish(Renewed)",15.6 Inches,‎1920 x 1080 Pixels,Core i5-6440HQ,16 GB,512 GB,‎Intel,‎Windows 10 Pro,‎9.38 pounds,
Fujitsu,NEW Intel Core 2 Duo T7500 2.2 Ghz 800 Fsb Laptop Cpu Sla44,,,Core 2 Duo,,,,‎Windows 10 Home,,$42.68 
Dell,Dell Latitude 14 5000 Series E5470 14-Inch business Laptop Intel Core i5-6200U Processor 8GB RAM 500GB Hard Drive Windows 10 Professional,14 Inches,,‎2.4 GHz,8 GB,,‎Intel HD Graphics 520,‎Windows 10 Pro,‎3.88 pounds,
Dell,"Dell Latitude 5320 Laptop - 13.3"" FHD Touch AG HD+IR Camera, 300 nits Display - 3.0 GHz Intel Core i7 4-Core 1185G7 (11th Gen) - 512GB SSD - 32GB RAM - Windows 10 pro",13.3 Inches,‎1920 x 1080 Pixels,Core i7 Family,32 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎4.55 pounds,$999.99 
ASUS,"ASUS TUF FX505DT Gaming Laptop- 15.6"", 120Hz Full HD, AMD Ryzen 5 R5-3550H Processor, GeForce GTX 1650 Graphics, 8GB DDR4, 256GB PCIe SSD, RGB Keyboard, Windows 10 64-bit - FX505DT-AH51",15.6 Inches,‎1920 x 1080 Pixels,Ryzen 5 3550H,8 GB,256 GB,‎NVIDIA GeForce GTX 1650,‎Windows 10 Home,‎4.8 pounds,$736.99 
Dell,"Dell Latitude 9000 9420 14"" Notebook - Full HD Plus - 1920 x 1200 - Intel EVO Core i7 (11th Gen) i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB RAM - 512 GB SSD - Titan Gray",14 Inches,,Core i7 Family,16 GB,512 GB,‎NVIDIA GeForce RTX 3070,‎Windows 11,,"$1,442.66 "
Lenovo,"Lenovo ThinkPad X1 Carbon Gen 10 21CB000AUS 14"" Notebook - WUXGA - 1920 x 1200 - Intel Core i5 i5-1240P Dodeca-core (12 Core) - 16 GB Total RAM - 256 GB SSD - Black Paint",14 Inches,‎1920 x 1200 Pixels,Core i5,16 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 11,‎4.15 pounds,"$1,656.01 "
HP,"HP EliteBook 840 G6 14"" Notebook - 1920 x 1080 - Core i5 i5-8365U - 8 GB RAM - 256 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics 620 - in-Plane Switching (IPS) Technology - English Keyboard",14 Inches,‎1920 x 1080,8032,8 GB,‎SSD,‎Intel UHD Graphics 620,‎Windows 10,‎4.85 pounds,"$1,131.77 "
SAMSUNG,"SAMSUNG Chromebook Plus V2, 2-in-1, 4GB RAM, 32GB eMMC, 13MP Camera, Chrome OS, 12.2"", 16:10 Aspect Ratio, Stealth Silver (XE521QAB-K01US)",12.2 Inches,‎1920x1200 Pixels,core_m,4 GB,‎SSD,‎Intel HD Graphics 615,‎Chrome OS,‎11.2 ounces,$274.00 
Acer,"Acer Swift 3 SF314-511-79EG 14"" Full HD Notebook Computer, Intel Core i7-1165G7 2.8GHz, 8GB RAM, 256GB SSD, Windows 11 Home, Pure Silver",14 Inches,‎1920 x 1080,Intel Core i7,8 GB,256 GB,‎Intel,‎Windows 11 Home,‎5.07 pounds,$549.99 
Dell,"Dell Precision 7770 Mobile Workstation - 17.3"" FHD AG Display - Intel Core i7-12850HX 16-Core (12th Gen) - 512GB SSD - 64GB RAM - NV RTX A5500 (16GB GDDR6) - Win11P",17 Inches,‎1920 x 1080 Pixels,Intel Core i7,64 GB,512 GB,‎NVIDIA RTX A5500 16GB GDDR6,‎Windows 11 Pro,‎6.66 pounds,"$4,389.89 "
SAMSUNG,"Samsung Galaxy Chromebook Go-Laptop Computer Lightweight Slim Durable Design 12-Hour-Battery Wi-Fi 6 Share Files-with-Phone, Black,Silver,32GB",14 Inches,‎1366 x 768 Pixels,Celeron,4 GB,32 GB,‎Chrome OS,‎Chrome OS,‎3.2 pounds,$315.87 
HP,"HP 2022 Pavilion 15.6"" IPS FHD Touchscreen Laptop Intel 4-Core i5-1135G7 Iris Xe Graphics 16GB RAM DDR4 512GB NVMe SSD USB-C WiFi AX Bluetooth HDMI Webcam Backlit KB Gold Windows 11 Home w/ RE USB",15.6 Inches,‎1920 x 1080 Pixels,Core i5 Family,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 11 Home,‎3.86 pounds,
Lenovo,"Lenovo THINKPAD 11E 5TH GEN, Intel CELERON N4120 (1.10GHZ, 4MB) 11.6 1366X768, Windows",11.6 Inches,‎1366 x 768 Pixels,Celeron,4 GB,‎HDD,,‎Windows,‎3 pounds,$394.02 
Lenovo,"Lenovo ThinkPad T14 Gen 2 Laptop (2022), 14"" FHD IPS, 11th Intel Core i7-1165G7, Iris Xe Graphics, 32GB DDR4 2TB NVMe SSD, Backlit KB FP Reader Thunderbolt 4 WiFi 6E, Windows 11 Pro, COU 32GB USB",14 Inches,‎1920 x 1080 Pixels,Core i7 Family,32 GB,2 TB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎7.9 pounds,
ASUS,ASUS 2023 Zenbook 14X 14 2.8K HDR OLED Slim Laptop PC 12th Intel 14-Core i7-12700H Iris Xe Graphics 16GB DDR5 2TB NVMe SSD WiFi 6E 2xThunderbolt4 Backlit KB Fingerprint Windows 11 w/RE 32GB USB,14 Inches,‎2880 x 1800 Pixels,Core i7 Family,16 GB,2 TB,‎Intel Iris Xe Graphics,‎Windows 11,‎7 pounds,
Alienware,"Alienware M15 R6 Gaming Laptop - 15.6-inch FHD (1920 x 1080) 1ms 360Hz Display, Intel Core i7-11800H, 32GB DDR4 RAM, 1TB SSD, NVIDIA RTX 3070 8GB Graphics, Windows 11 Home - Black",15.6 Inches,‎1920 x 1080 Pixels,Core I7 11800H,32 GB,1 TB,‎NVIDIA GeForce RTX 3070,‎Windows 11 Home,‎5.93 pounds,"$1,353.44 "
HP,"HP Envy 13” Thin Laptop W/ Fingerprint Reader, FHD Touchscreen, 10th Gen Intel Core i7-10510U, 8GB SDRAM, 256GB Solid State Drive, Windows 10 Home (13-aq1010nr, Natural Silver)",13.3 Inches,‎1920 x 1080,Core i7 Family,8 GB,256 GB,,‎Windows 10 Home,‎2.6 pounds,From $460.30
Lenovo,"Lenovo 300e Windows 2nd Gen 81M9007MUS 11.6"" Touchscreen Netbook - HD - 1366 x 768 - Intel Celeron N4120 Quad-core (4 Core) 1.10 GHz - 8 GB Total RAM - 128 GB SSD - Gray",11.6 Inches,‎1366 x 768 Pixels,Celeron,8 GB,128 GB,‎Intel UHD Graphics 600,‎Windows 10 Pro,‎3.39 pounds,$519.00 
Lenovo,"Lenovo 2022 Flex 3 Touchscreen Chromebook, 2-in-1 11.6"" HD for Business and Student Laptop, MT8183 CPU, 4GB LPDDR3, 64GB eMMC, Webcam, Blue, Chrome OS, 32GB USB Card",11.6 Inches,‎1366 x 768 Pixels,MediaTek MT8183,4 GB,64 GB,‎Intel,‎Chrome OS,‎2.6 pounds,$174.40 
Lenovo,"Lenovo Legion 5 Gen 7 15.6"" QHD 165Hz (AMD 8-Core Ryzen 7 6800H (Beat i9-11900H), GeForce RTX 3060 6GB 140W, 64GB DDR5 RAM, 2TB PCIe SSD) RGB Backlit Gaming Laptop, WiFi 6E, 3D Nahimic, Win 11 Pro",15.6 Inches,‎2560 x 1440 Pixels,Corei7-10750H,64 GB,512 GB,‎NVIDIA GeForce RTX 3060,‎Windows 11 Pro,‎5.07 pounds,"$1,449.99 "
HP,"HP 15.6-inch Laptop, AMD Ryzen 7 5700U, 8 GB RAM, 256 GB SSD, HD Micro-Edge Display, Windows 11 Home, Thin & Portable, Long-Lasting Battery, Full-Size Keyboard, Wi-Fi 6 & Bluetooth (15-ef2025nr, 2022)",15.6 Inches,‎1366 x 768 Pixels,AMD Ryzen 7 5700U,8 GB,256 GB,‎AMD Radeon Graphics,‎Windows 11 Home,‎3.75 pounds,$523.00 
HP,"HP 14 Laptop, AMD 3020e, 4 GB RAM, 64 GB eMMC Storage, 14-inch HD Display, Windows 10 Home in S Mode, Long Battery Life, Microsoft 365, (14-fq0020nr, 2020)",14 Inches,‎1366 x 768 Pixels,AMD E Series,4 GB,64 GB,‎AMD Radeon,‎Windows 10 Home,‎3.24 pounds,$220.00 
HP,"HP 2022 Newest Envy X360 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i5 1135G7 8GB Memory 256GB SSD - Natural Silver",15.6 Inches,‎1920 x 1080 Pixels,Intel Core i5-1135G7,8 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 11 Home,‎6.49 pounds,$630.00 
Microsoft,Microsoft Surface Laptop 4 15” Touch-Screen – AMD Ryzen 7 Surface Edition - 8GB - 512GB Solid State Drive - Matte Black,15 Inches,,Ryzen 7,8 GB,512 GB,‎NVIDIA Quadro M120,‎Windows 10 Pro,,
ASUS,"ASUS ROG Strix Scar Edition Gaming Laptop, 17.3” 120Hz 3ms Full HD, Intel Core i7-8750H Processor, NVIDIA GeForce GTX 1060 6GB, 16GB DDR4, 256GB PCIe SSD + 1TB FireCuda, Windows 10 - GL703GM-DS74",17.3 Inches,‎1920 x 1080 Pixels,Intel Core i7,16 GB,1000 GB,‎NVIDIA GeForce GTX 1060,‎Windows 10 Home,‎6.5 pounds,"From $1,999.00"
Dell,"Dell Newest XPS 9710 Laptop, 17"" UHD+ Touch Display, Intel i7-11800H, GeForce RTX 3050, 64GB RAM, 1TB SSD, Webcam, Backlit KB, FP Reader, Killer Wi-Fi 6, Thunderbolt 4, Win 11 Home",17 Inches,‎3840 x 2400 Pixels,Core I7 11800H,64 GB,1 TB,‎NVIDIA GeForce RTX 3050,‎Windows 11 Home,‎8 pounds,"$2,649.01 "
Dell,"Dell Inspiron 15 5580 Laptop, 8th Gen Intel Core I5-8265U Proc(6Mb Cache, up to 3.9 GHz), 15.6"" FHD (1920 X 1080) Anti-Glare LED Backlight Non-Touch, 8GB, 256 SSD, FP Reader",15.6 Inches,‎1920 x 1080 Pixels,Core i5 Family,8 GB,256 GB,‎Intel UHD Graphics 620,‎Windows 10 Home,‎5.7 pounds,$599.99 
Dell,"Dell XPS 15 9510 Laptop (2021) | 15.6"" 4K Touch | Core i9-1TB SSD - 64GB RAM - 3050 Ti | 8 Cores @ 4.9 GHz - 11th Gen CPU Win 10 Pro",15.6 Inches,‎3840x2400 MP,Core i9,64 GB,1000 GB,‎NVIDIA GeForce RTX 3050 Ti,‎Windows 10 Pro,‎3.99 pounds,
HP,"HP 2022 Pavilion 17 Laptop, 17.3In HD+ Anti-Glare Display, 11th Gen Intel Core i3-1115G4, 8GB RAM, 256 GB PCIe SSD, Wireless-AC, Windows 11, Silver (Lasted Model), 17-30.99 inches",17.3 Inches,‎1920 x 1080 Pixels,Core I3 1115G4,8 GB,‎SSD,‎AMD Radeon Graphics(7 Cores 1800MHz),‎Windows 11,‎5.25 pounds,$452.00 
SAMSUNG,"SAMSUNG Chromebook Plus V2, 2-in-1, 4GB RAM, 32GB eMMC, 13MP Camera, Chrome OS, 12.2"", 16:10 Aspect Ratio, Stealth Silver (XE521QAB-K01US)",12.2 Inches,‎1920x1200 Pixels,Core_m,4 GB,‎SSD,‎Intel HD Graphics 615,‎Chrome OS,‎11.2 ounces,$274.00 
HP,"HP Dragonfly Folio G3 LTE, DC-HSPA+, HSPA+, UMTS 13.5"" Touchscreen Convertible 2 in 1 Notebook - WUXGA+ - 1920 x 1280 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) 1.80 GHz - 16 GB Total RAM",13.5 Inches,‎1920 x 1280 Pixels,Core i7,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎4.84 pounds,"$3,238.93 "
LG,"LG 17ZT90P-G.AX33U1 17"" Gram Lightweight Notebook, Black",17,‎2560 x 1600 Pixels,Core i3,8 GB,256 GB,,‎Windows 10 Home,‎6.34 pounds,"$1,071.29 "
HP,"2020 HP Laptop 15.6"" HD Touchscreen Intel Core i7-1065G7 8GB DDR4 SDRAM 512GB SSD Intel Iris Plus Graphics Windows 10",15.6 Inches,‎1366x768 Pixels,Core i7,8 GB,512 GB,‎Intel Iris Plus,‎Windows 10,‎3.86 pounds,From $479.00
MSI,"MSI Katana GF66 15.6"" 144Hz 3ms FHD Gaming Laptop Intel Core i5-11400H RTX3050 8GB 512GBNVMe SSD Win11 - Black (11UC-1091)",15.6 Inches,‎1920 x 1080 Pixels,Core i5,8 GB,512 GB,‎NVIDIA GeForce RTX 3050,‎Windows 11 Home,‎4.63 pounds,"$1,049.00 "
Dell,"Dell XPS 15 9570-8th Generation Intel Core i7-8750H Processor, 4k Touchscreen display, 16GB DDR4 2666MHz RAM, 512GB SSD, NVIDIA GeForce GTX 1050Ti, Windows 10 Home, Gaming Capable",15.6 Inches,‎3840 x 2160 Pixels,Core i7 Family,16 GB,512 GB,‎NVIDIA GeForce,‎Windows 10,‎4.5 pounds,$999.00 
Dell,Dell Precision 3000 3260 Workstation - Intel Core i7 Dodeca-core (12 Core) i7-12700 12th Gen 2.10 GHz - 16 GB DDR5 SDRAM RAM - 512 GB SSD - Ultra Small - Black,,,Core i7,16 GB,‎512 GB SSD,‎NVIDIA Quadro T400,‎Windows 10 Pro,‎9.4 pounds,"$2,562.50 "
Lenovo,"Lenovo Ideapad 330 15.6"" HD Anti-Glare Laptop, Intel Quad-Core Celeron N4100(up to 2.40 GHz), 8GB RAM 256GB SSD DVDRW 802.11ac HDMI Bluetooth Webcam Windows 10 Gray",15.6 Inches,‎1360x768,Intel Celeron D,8 GB,256 GB,‎Intel UHD Graphics 600,‎Windows 10,‎4.85 pounds,
ASUS,"ASUS ProArt StudioBook 16 OLED Laptop, 16""  3840x2400 OLED Display, Intel core i7-12700H, 16GB RAM, 1TB + 1TB M.2 NVMe PCIe 4.0 SSD, Nvidia Geforce RTX 3070Ti, Win 11 Home, H7600ZW-DB76",16,‎3840x2400 Pixels,Core i7,16 GB,1 TB,‎NVIDIA GeForce RTX 3070,‎Windows 11 Home,‎13 pounds,"$2,199.99 "
Dell,"Dell Latitude 3410 14"" Notebook - HD - 1366 x 768 - Core i5 i5-10210U 10th Gen 1.6GHz Quad-core (4 Core) - 8GB RAM - 500GB HDD",14 Inches,‎1366 x 768 Pixels,Intel Core i5,8 GB,500 GB,,‎Windows 10 Pro,‎3.97 pounds,$395.00 
MSI,"MSI MOD1513447 15.6"" I7-1355U/16G/1T/IRIS/W11 Laptop",15.6 Inches,‎1920 x 1080 Pixels,Core i7,16 GB,16 GB,,‎Windows 11 Home,‎4.97 pounds,$949.00 
MSI,"MSI GE66 Raider 10SF-045 15.6"" 240Hz 3ms Gaming Laptop Intel Core i7-10750H RTX 2070 16GB 512GB NVMe SSD Win10 VR Ready",15.6 Inches,‎1920 x 1080 Pixels,Intel Core i7,16 GB,512 GB,‎NVIDIA GeForce RTX 2070,‎Windows 10,‎5.25 pounds,"From $2,699.00"
Dell,"2021 Newest Dell XPS 15 9510 Laptop, 15.6"" FHD+ 500 Nits Display, Intel i9-11900H, RTX 3050Ti, 32GB RAM, 1TB SSD, IR Webcam, Backlit Keyboard, Fingerprint Reader, WiFi 6, Thunderbolt 4, Win 10 Home",15.6 Inches,‎1920 x 1200 Pixels,Intel Core i9,32 GB,1 TB,‎NVIDIA GeForce RTX 3050 Ti,‎Windows 10 Home,‎4.22 pounds,"$3,121.95 "
HP,"HP ZBook Firefly 15 G8 15.6"" 60Hz FHD Workstation IPS Laptop (Intel i7-1165G7 4-Core, 64GB RAM, 8TB PCIe SSD, Intel Iris Xe, (1920x1080), Fingerprint, WiFi, BT 5.2, Backlit KB, Win 10 Pro) with Hub",15.6 Inches,‎1920 x 1080 Pixels,Core i7,64 GB,8 TB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎4 pounds,
Acer,"Acer Aspire 5 Slim Laptop, 15.6"" FHD IPS, AMD Ryzen 3 3350U Quad-Core Mobile Processor, 20GB DDR4 RAM, 512GB SSD, WiFi 6, Backlit KB, Fingerprint Reader, HDMI, Amazon Alexa, Windows 11, Silver",15.6 Inches,‎1920 x 1080 Pixels,Ryzen 3,20 GB,512 GB,‎Radeon Vega 6 Graphics,‎Windows 11,‎3.97 pounds,$499.99 
