Company,Name,Inches,Screen_Resolution,CPU,RAM,Memory,GPU,OpSys,Weights,Price
Microsoft,"Microsoft Notebooks Surface Laptop 5 Intel Core i5 12th Gen 16GB Memory 512 GB SSD Intel Iris Xe Graphics 13.5"" Touchscreen Windows 10 Pro R8Q-00047 Sage","13.5""",2256 x 1504,Intel Core i5 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 10 Pro,,"$1,442.99 "
,"Dell XPS 15 9520 15.6"" Notebook - Full HD Plus - 1920 x 1200 - Intel Core i9 12th Gen i9-12900HK Tetradeca-core (14 Core) - 32 GB Total RAM - 1 TB SSD - Platinum Silver, Black - Intel Chip - Wind","15.6""",1920 x 1200,Intel Core i9 12th Gen,32GB,1 TB,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Windows 11 Pro,,"$2,793.99 "
Lenovo,"Lenovo Laptop ThinkBook 15 G2 ITL Intel Core i7 11th Gen 1165G7 (2.80GHz) 16GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 15.6"" Touchscreen Windows 10 Pro 64-bit 20VE006UUS","15.6""",1920 x 1080,Intel Core i7 11th Gen,16GB,512 GB PCIe,Intel Iris Xe Graphics,Windows 10 Pro 64-bit,3.75 lbs.,"$1,094.99 "
SAMSUNG,"Samsung Galaxy Book NP750XDA-KD2US 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 (11th Gen) i7-1165G7 2.80 GHz - 16 GB RAM - 256 GB SSD - Mystic Silver - Intel Chip - Windows 10 Pro - In","15.6""",1920 x 1080,Intel Core i7 11th Gen,16GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,3 - 3.9 lbs.,"$1,159.99 "
Lenovo,"Lenovo ThinkBook 15p G2 ITH 21B1001LUS 15.6"" Notebook - UHD - 3840 x 2160 - Intel Core i7 11th Gen i7-11800H Octa-core (8 Core) 2.30 GHz - 16 GB RAM - 512 GB SSD - Mineral Gray - Intel HM570 Chip","15.6""",3840 x 2160,,16GB,,,Windows 11 Pro,,"$1,435.99 "
,"Dell Latitude 5000 5430 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) 1.60 GHz - 16 GB Total RAM - 256 GB SSD - Intel Chip - Windows 10 Pro - Intel Ir","14.0""",1920 x 1080,Intel Core i5 12th Gen,16GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,,"$1,559.99 "
Lenovo,"Lenovo V14 G3 ABA 82TU0004US 14"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 5 5625U Hexa-core (6 Core) 2.30 GHz - 8 GB Total RAM - 256 GB SSD - Business Black - Windows 11 Pro - AMD Radeon Grap","14.0""",1920 x 1080,AMD Ryzen 5 5000 Series,8GB,256 GB,AMD Radeon Graphics,Windows 11 Pro,3.15 lbs,$790.99 
DELL,"Dell Latitude 5000 5531 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-12500H Dodeca-core (12 Core) - 8 GB Total RAM - 256 GB SSD - Intel Chip - Windows 10 Pro - Intel Iris Xe","15.6""",1920 x 1080,Intel Core i5 12th Gen,8GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,,"$1,276.99 "
,"Dell Latitude 5000 5430 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) 1.80 GHz - 16 GB Total RAM - 512 GB SSD - Intel Chip - Windows 10 Pro - Intel Ir","14.0""",1920 x 1080,Intel Core i7 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 10 Pro,,"$1,738.99 "
,"ThinkPad E14 G4, Intel Corei7-1255U (E-cores up to 3.50GHz), 14 1920 x 1080 Non-Touch, Windows 10 Pro 64 preinstalled through downgrade rights in Windows 11 Pro 64, 16.0GB, 1x512GB SSD","14.0""",,Intel Core i7 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$1,079.99 "
Lenovo,"Lenovo ThinkPad X13 Gen 2 20WK005YUS 13.3"" Notebook - WUXGA - 1920 x 1200 - Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz - 8 GB Total RAM - 256 GB SSD - Storm Gray - Windows 10 Pr","13.3""",1920 x 1200,,,256 GB,,Windows 10 Pro,,"$1,633.99 "
,"Dell Latitude 5000 5431 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1240P Dodeca-core (12 Core) - 16 GB Total RAM - 256 GB SSD - Titan Gray - Intel Chip - Windows 10 Pro - In","14.0""",1920 x 1080,Intel Core i5 12th Gen,16GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,,"$1,435.99 "
Lenovo,"Lenovo ThinkPad P16s G1 21BT001KUS 16"" Mobile Workstation - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1270P Dodeca-core (12 Core) 2.20 GHz - 16 GB Total RAM - 512 GB SSD - Black - Windows 1","16.0""",1920 x 1200,Intel Core i7 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$1,739.99 "
,"Lenovo ThinkPad X13 20WK005UUS 13.3"" Laptop i5-1135G7 8GB 256GB SSD W10P",No,,Intel Core i5 11th Gen,8GB,256 GB,,Windows 10 Pro,,"$1,077.99 "
HP,"HP ZBook Firefly 14 G9 14"" Mobile Workstation - WUXGA - 1920 x 1200 - Intel Core i5 12th Gen i5-1250P Dodeca-core (12 Core) - 16 GB Total RAM - 256 GB SSD - Intel Chip - Windows 11 Pro - Intel Ir","14.0""",1920 x 1200,Intel Core i5 12th Gen,16GB,256 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$1,738.99 "
Lenovo,"Lenovo ThinkPad P14s Gen 3 21AK002GUS 14"" Mobile Workstation - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1280P 1.80 GHz - 32 GB Total RAM - 1 TB SSD - Black - Windows 11 Pro - NVIDIA T550 w","14.0""",1920 x 1200,Intel Core i7 12th Gen,32GB,1 TB,NVIDIA T550,Windows 11 Pro,,"$2,466.99 "
HP,"HP ZBook Firefly 14 G8 14"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB Total RAM - 256 GB SSD - Intel Chip - Windows 11 Pro -","14.0""",1920 x 1080,Intel Core i5 11th Gen,16GB,256 GB,,Windows 11 Pro,,$935.99 
HP,"HP ZBook Fury 15 G8 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11800H Octa-core (8 Core) 2.30 GHz - 16 GB Total RAM - 512 GB SSD - Intel WM590 Chip - Windows 11","15.6""",1920 x 1080,Intel Core i7 11th Gen,16GB,512 GB,NVIDIA Quadro T1200,Windows 11 Pro,,"$1,786.99 "
Lenovo,"Lenovo Laptop ThinkPad P14s Gen 3 Intel Core i7 12th Gen 1270P (2.20GHz) 16GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 11 Pro 64-bit 21AK002FUS","14.0""",1920 x 1200,Intel Core i7 12th Gen,16GB,512 GB PCIe,Intel Iris Xe Graphics,Windows 11 Pro 64-bit,2.73 lbs.,"$2,052.99 "
HP,"HP ZBook Studio G8 15.6"" Mobile Workstation - 4K UHD - 3840 x 2160 - Intel Core i7 11th Gen i7-11800H Octa-core (8 Core) 2.30 GHz - 16 GB RAM - 512 GB SSD - Intel WM590 Chip - Windows 11 Pro - NV","15.6""",3840 x 2160,Intel Core i7 11th Gen,16GB,512 GB,NVIDIA Quadro T1200,Windows 11 Pro,,"$1,482.99 "
,"Dell Latitude 9000 9430 14"" Notebook - Full HD Plus - 1920 x 1200 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) 1.10 GHz - Intel Evo Platform - 16 GB Total RAM - 16 GB On-board Memory - 2","14.0""",1920 x 1200,Intel Core i7 12th Gen,16GB,256 GB,,Windows 10 Pro,,"$1,975.99 "
Lenovo,"Lenovo ThinkPad T14s Gen 2 20XF004HUS 14"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 5 PRO 5650U Hexa-core (6 Core) 2.30 GHz - 8 GB RAM - 256 GB SSD - Storm Gray - AMD Chip - Windows 10 Pro - A","14.0""",1920 x 1080,AMD Ryzen 5 5000 Series,8GB,256 GB,AMD Radeon Graphics,Windows 10 Pro,,$979.99 
HP,"HP ZBook Studio 16 G9 16"" Mobile Workstation - WQUXGA - Intel Core i7 12th Gen i7-12800H Tetradeca-core (14 Core) - 32 GB Total RAM - 1 TB SSD - Windows 11 Pro - NVIDIA RTX A1000 with 4 GB, Intel","16.0""",,Intel Core i7 12th Gen,32GB,1 TB,Intel Iris Xe Graphics,Windows 11 Pro,,"$2,906.99 "
HP,"HP ZBook Firefly 14 G8 14"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 16 GB Total RAM - 256 GB SSD - Intel Chip - Windows 11 Pro -","14.0""",1920 x 1080,Intel Core i5 11th Gen,16GB,256 GB,Integrated Graphics,Windows 11 Pro,2.9 Pounds,"$1,009.99 "
,"Lenovo ThinkPad T14s 20WM005EUS 14"" Laptop i5-1135G7 8GB 256GB SSD W10P",No,,Intel Core i5 11th Gen,8GB,256 GB,,Windows 10 Pro,,"$1,653.99 "
DELL,"Dell Latitude 5000 5431 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1250P Dodeca-core (12 Core) - 16 GB Total RAM - 256 GB SSD - Titan Gray","14.0""",1920 x 1080,Intel Core i5 12th Gen,16GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,,"$1,477.99 "
HP,"HP EliteBook 860 G9 16"" Touchscreen Notebook - WUXGA - 1920 x 1200 - Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) - 16 GB Total RAM - 512 GB SSD - Windows 11 Pro - Intel Iris Xe Graphics -","16.0""",1920 x 1200,Intel Core i5 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$1,556.99 "
HP,"HP ProBook 440 G9 LTE Advanced 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1235U Deca-core (10 Core) 1.30 GHz - 8 GB Total RAM - 256 GB SSD - Windows 10 Pro - Intel Iris Xe G","14.0""",1920 x 1080,Intel Core i5 12th Gen,8GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,,"$1,110.99 "
HP,"HP EliteBook 840 G9 14"" Notebook - WUXGA - 1920 x 1200 - Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) - 16 GB Total RAM - 512 GB SSD - Windows 11 Pro - Intel Iris Xe Graphics - In-plane Sw","14.0""",1920 x 1200,Intel Core i5 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$1,628.99 "
HP,"HP ZBook Studio G8 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 16 GB RAM - 512 GB SSD - Intel WM590 Chip - Windows 11 Pro - N","15.6""",1920 x 1080,Intel Core i7 11th Gen,16GB,512 GB,NVIDIA Quadro T1200,Windows 11 Pro,,"$1,696.99 "
HP,"HP ZBook Firefly 16 G9 16"" Mobile Workstation - WUXGA - 1920 x 1200 - Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) - 16 GB Total RAM - 256 GB SSD - Intel Chip - Windows 11 Pro - NVIDIA T50","16.0""",1920 x 1200,Intel Core i5 12th Gen,16GB,256 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$1,850.99 "
HP,"HP Laptop EliteBook 1040 G9 6E5C5UT#ABA Intel Core i5 12th Gen 1245U (1.60GHz) 16 GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 11 Pro 64-bit Intel Evo Platform","14.0""",1920 x 1200,Intel Core i5 12th Gen,16GB,256 GB PCIe,Intel Iris Xe Graphics,Windows 11 Pro 64-bit,2.56 lbs.,"$1,988.99 "
,"Dell Latitude 7000 7330 13.3"" Touchscreen Convertible 2 in 1 Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) - Intel Evo Platform - 16 GB Total RAM - 16 GB","13.3""",1920 x 1080,Intel Core i7 12th Gen,16GB,512 GB,,Windows 10 Pro,,"$2,078.99 "
HP,"HP EliteBook 840 G9 14"" Notebook - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1280P Tetradeca-core (14 Core) - 16 GB Total RAM - 512 GB SSD - Windows 11 Pro - Intel Iris Xe Graphics - In-pla","14.0""",1920 x 1200,Intel Core i7 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$2,434.99 "
HP,"HP EliteBook 840 G9 14"" Notebook - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) - 16 GB Total RAM - 512 GB SSD - Windows 11 Pro - Intel Iris Xe Graphics - In-plane Sw","14.0""",1920 x 1200,Intel Core i7 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$1,640.99 "
HP,"HP EliteBook 860 G9 16"" Notebook - WUXGA - 1920 x 1200 - Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) - 16 GB Total RAM - 256 GB SSD - Windows 11 Pro - Intel Iris Xe Graphics - In-plane Sw","16.0""",1920 x 1200,Intel Core i5 12th Gen,16GB,256 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$1,595.99 "
HP,"HP ZBook Firefly 15 G8 15.6"" Mobile Workstation - Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB Total RAM - 256 GB SSD - Intel Chip - Windows 11 Pro - In-plane Switching (I","15.6""",,Intel Core i5 11th Gen,16GB,256 GB,,Windows 11 Pro,,"$1,768.99 "
HP,"HP EliteBook 840 G9 14"" Notebook - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) - 16 GB Total RAM - 256 GB SSD - Windows 11 Pro - Intel Iris Xe Graphics - In-plane Sw","14.0""",1920 x 1200,Intel Core i7 12th Gen,16GB,256 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$1,676.00 "
,"Dell Precision 5000 5570 15.6"" Mobile Workstation - Full HD Plus - 1920 x 1200 - Intel Core i7 12th Gen i7-12700H Tetradeca-core (14 Core) 2.30 GHz - 32 GB Total RAM - 512 GB SSD - Aluminum Titan","15.6""",1920 x 1200,Intel Core i7 12th Gen,32GB,512 GB,,Windows 10 Pro,,"$2,610.99 "
HP,"HP Laptop ProBook 440 G9 Intel Core i3 12th Gen 1215U (1.20GHz) 8GB Memory 256 GB PCIe SSD Intel UHD Graphics 14.0"" Windows 10 Pro (available through DG rights from Windows 11 Pro) 688A5UT#ABA","14.0""",1920 x 1080,Intel Core i3 12th Gen,8GB,256 GB PCIe,Intel UHD Graphics,Windows 10 Pro (available through DG rights from Windows 11 Pro),3.03 lbs.,$744.99 
HP,"HP ZBook Firefly 16 G9 16"" Mobile Workstation - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1260P Dodeca-core (12 Core) - 32 GB Total RAM - 512 GB SSD - Intel Chip - Windows 11 Pro - Intel Ir","16.0""",1920 x 1200,Intel Core i7 12th Gen,32GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$2,052.99 "
HP,"HP Laptop EliteBook 1040 G9 Intel Core i7 12th Gen 1255U (1.70GHz) 16GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 11 Pro 64-bit 6E5C7UT#ABA","14.0""",1920 x 1200,Intel Core i7 12th Gen,16GB,512 GB PCIe,Intel Iris Xe Graphics,Windows 11 Pro 64-bit,2.56 lbs.,"$1,894.99 "
HP,"HP EliteBook 830 G9 13.3"" Notebook - WUXGA - 1920 x 1200 - Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) - 16 GB Total RAM - 256 GB SSD - Windows 11 Pro - Intel Iris Xe Graphics - In-plane","13.3""",1920 x 1200,Intel Core i5 12th Gen,16GB,256 GB,Intel Iris Xe Graphics,Windows 11 Pro,2.8000 lb,"$1,894.99 "
HP,"HP ZBook Power G9 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-12700H Tetradeca-core (14 Core) 2.30 GHz - 32 GB Total RAM - 1 TB SSD - Intel Chip - Windows 11 Pro","15.6""",1920 x 1080,Intel Core i7 12th Gen,32GB,1 TB,Intel Iris Xe Graphics,Windows 11 Pro,,"$2,676.99 "
HP,"HP Laptop EliteBook 640 G9 Intel Core i5 12th Gen 1235U (1.30GHz) 16GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Pro (available through downgrade rights from Windows 11 Pro) 6C0Z0UT#ABA","14.0""",1920 x 1080,Intel Core i5 12th Gen,16GB,512 GB PCIe,Intel Iris Xe Graphics,Windows 10 Pro (available through downgrade rights from Windows 11 Pro),3.03 lbs.,"$1,217.99 "
Lenovo,"Lenovo ThinkPad T15g Gen 2 20YS004SUS 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11800H Octa-core (8 Core) 2.30 GHz - 16 GB RAM - 512 GB SSD - Black - Intel WM590 Chip - W","15.6""",1920 x 1080,Intel Core i7 11th Gen,16GB,512 GB,NVIDIA GeForce RTX 3080 Laptop GPU,Windows 11 Pro,,"$3,149.99 "
HP,"HP ZBook Firefly 14 G9 14"" Mobile Workstation - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) - 16 GB Total RAM - 512 GB SSD - Intel Chip - Windows 11 Pro - NVIDIA T50","14.0""",1920 x 1200,Intel Core i7 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$1,922.99 "
,Dell Latitude 3120 CELERON 4-N5100 4GB (1DIMM) 128GB SS NT 1366X768 WLS W10P(W11Plic) STF 3C 11.6in,"11.6""",1366 x 768,Intel Celeron,4GB,128 GB,,Windows 10 Pro,,$426.99 
HP,"HP ZBook Studio 16 G9 16"" Mobile Workstation - WQUXGA - Intel Core i7 12th Gen i7-12700H Tetradeca-core (14 Core) - 16 GB Total RAM - 512 GB SSD - Windows 11 Pro - NVIDIA RTX A1000 with 4 GB, Int","16.0""",,Intel Core i7 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$2,338.99 "
HP,"HP EliteBook x360 830 G9 13.3"" Touchscreen Convertible 2 in 1 Notebook - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) - 16 GB Total RAM - 512 GB SSD - Windows 11 Pro","13.3""",1920 x 1200,Intel Core i7 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,2.9000 lb,"$1,604.99 "
HP,"HP Laptop EliteBook 650 G9 Intel Core i5 12th Gen 1245U (1.60GHz) 16GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro (available through downgrade rights from Windows 11 Pro) 6C0Z6UT#ABA","15.6""",1920 x 1080,Intel Core i5 12th Gen,16GB,256 GB PCIe,Intel Iris Xe Graphics,Windows 10 Pro (available through downgrade rights from Windows 11 Pro),3.83 lbs.,"$1,561.99 "
Lenovo,"Lenovo ThinkPad T14 Gen 3 21CF000EUS 14"" Touchscreen Notebook - WUXGA - 1920 x 1200 - AMD Ryzen 7 PRO 6850U 2.70 GHz - 16 GB Total RAM - 16 GB On-board Memory - 512 GB SSD",No,1920 x 1200,,16GB,512 GB,,Windows 11 Pro,,"$1,638.99 "
HP,"HP ZBook Power G9 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-12500H Dodeca-core (12 Core) - 16 GB Total RAM - 512 GB SSD - Windows 11 Pro - NVIDIA Quadro T600 wi","15.6""",1920 x 1080,Intel Core i5 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$1,714.99 "
HP,"HP EliteBook x360 830 G9 13.3"" Touchscreen Convertible 2 in 1 Notebook - WUXGA - 1920 x 1200 - Intel Core i5 12th Gen i5-1235U Deca-core (10 Core) - 16 GB Total RAM - 256 GB SSD - Windows 11 Pro","13.3""",1920 x 1200,Intel Core i5 12th Gen,16GB,256 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$1,605.99 "
,"Dell Precision 5000 5770 17"" Mobile Workstation - Full HD Plus - 1920 x 1200 - Intel Core i5 12th Gen i5-12600H Dodeca-core (12 Core) 2.70 GHz - 16 GB Total RAM - 512 GB SSD - Titan Gray","17.0""",1920 x 1200,Intel Core i5 12th Gen,16GB,512 GB,,Windows 10 Pro,,"$2,053.99 "
HP,"HP EliteBook 830 G9 13.3"" Notebook - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) - 16 GB Total RAM - 256 GB SSD - Windows 11 Pro - Intel Iris Xe Graphics - In-plane","13.3""",1920 x 1200,Intel Core i7 12th Gen,16GB,256 GB,Intel Iris Xe Graphics,Windows 11 Pro,2.8000 lb,"$2,042.99 "
HP,"HP EliteBook 840 G9 14"" Notebook - WUXGA - 1920 x 1200 - Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) - 16 GB Total RAM - 512 GB SSD - Windows 11 Pro - Intel Iris Xe Graphics - In-plane Sw","14.0""",1920 x 1200,Intel Core i5 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$2,081.99 "
Lenovo,"Lenovo ThinkPad T15g Gen 2 20YS003AUS 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 16 GB RAM - 512 GB SSD - Black - Windows 10 Pro - NVI","15.6""",1920 x 1080,Intel Core i7 11th Gen,16GB,512 GB,NVIDIA GeForce RTX 3070 Laptop GPU,Windows 10 Pro,,"$3,161.99 "
Lenovo,"Lenovo ThinkPad P16s G1 21BT001NUS 16"" Mobile Workstation - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1280P 1.80 GHz - 32 GB Total RAM - 1 TB SSD - Black - Windows 11 Pro - NVIDIA QN20-M1-R","16.0""",1920 x 1200,Intel Core i7 12th Gen,32GB,1 TB,NVIDIA T550,Windows 11 Pro,,"$2,888.99 "
Acer,"Acer Notebooks TravelMate Intel Core i7 12th Gen 2.10GHz 16GB Memory 512 GB SSD Intel Iris Xe Graphics 16.0"" Windows 10 Pro P4 TMP416-51-75Q8","16.0""",,Intel Core i7 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 10 Pro,3.7,"$1,123.99 "
HP,"HP ProBook 445 G9 14"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 7 5825U Octa-core (8 Core) 2 GHz - 8 GB Total RAM - 256 GB SSD - AMD Chip - Windows 10 Pro - AMD Radeon Graphics - In-plane Swit","14.0""",1920 x 1080,AMD Ryzen 7 5000 Series,8GB,256 GB,AMD Radeon Graphics,Windows 10 Pro,,$967.99 
HP,"HP ProBook 455 G9 15.6"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 5 5625U Hexa-core (6 Core) - 16 GB Total RAM - 256 GB SSD - Windows 10 Pro - AMD Radeon Graphics - In-plane Switching (IPS) Te","15.6""",1920 x 1080,,16GB,,,Windows 10 Pro,,$816.99 
HP,"HP EliteBook 845 G9 14"" Notebook - WUXGA - 1920 x 1200 - AMD Ryzen 5 PRO 6650U Hexa-core (6 Core) 2.90 GHz - 16 GB Total RAM - 256 GB SSD - AMD Chip - Windows 11 Pro - AMD Radeon Graphics - In-pl","14.0""",1920 x 1200,AMD Ryzen 5 6000 Series,16GB,256 GB,AMD Radeon Graphics,Windows 11 Pro,,"$1,436.99 "
HP,"HP EliteBook 845 G9 14"" Touchscreen Notebook - WUXGA - 1920 x 1200 - AMD Ryzen 5 PRO 6650U Hexa-core (6 Core) - 16 GB Total RAM - 256 GB SSD - Windows 11 Pro - AMD Radeon 660M Graphics - In-plane","14.0""",1920 x 1200,AMD Ryzen 5 6000 Series,16GB,256 GB,,Windows 11 Pro,,"$1,472.99 "
HP,"HP EliteBook 645 G9 14"" Touchscreen Notebook - Full HD - 1920 x 1080 - AMD Ryzen 7 PRO 5875U Octa-core (8 Core) 2 GHz - 32 GB Total RAM - 1 TB SSD - Windows 10 Pro - AMD Radeon Graphics - In-plan","14.0""",1920 x 1080,AMD Ryzen 7 5000 Series,32GB,1 TB,AMD Radeon Graphics,Windows 10 Pro,,"$1,641.99 "
Acer,"Acer Notebooks TravelMate Intel Core i7 1260P (2.10GHz) 16GB Memory 512 GB SSD14.0"" Touchscreen Windows 10 Pro","14.0""",1920 x 1200,Intel Core i7 12th Gen,16GB,512 GB PCIe,Intel Iris Xe Graphics,Windows 10 Pro,3 - 3.9 lbs.,"$1,096.99 "
HP,"HP EliteBook x360 830 G9 13.3"" Touchscreen Convertible 2 in 1 Notebook - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) - 16 GB Total RAM - 512 GB SSD - Windows 11 Pro","13.3""",1920 x 1200,Intel Core i7 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$2,339.00 "
HP,"HP ZBook Studio 16 G9 16"" Mobile Workstation - WQUXGA - Intel Core i9 12th Gen i9-12900H Tetradeca-core (14 Core) - 32 GB Total RAM - 1 TB SSD - Windows 11 Pro - NVIDIA RTX A2000 with 8 GB, Intel","16.0""",,Intel Core i9 12th Gen,32GB,1 TB,Intel Iris Xe Graphics,Windows 11 Pro,,"$3,468.99 "
,"Asus ROG Zephyrus G14 GA401 GA401QM-XS98Q-WH 14"" Gaming Notebook - WQHD - 2560 x 1440 - AMD Ryzen 9 5900HS 3.10 GHz - 32 GB Total RAM - 1 TB SSD - Moonlight White",No,,,,1 TB,,Windows 10 Pro,,"$2,125.99 "
Microsoft,"Microsoft Laptop Surface Laptop 5 Intel Core i7 12th Gen 1.80GHz 8GB Memory 512 GB SSD 15.0"" Touchscreen Windows 10 Pro Surface Laptop 5 Platinum TAA","15.0""",2496 x 1664,Intel Core i7 12th Gen,8GB,512 GB,,Windows 10 Pro,3.44 lbs,"$1,624.99 "
Lenovo,"Lenovo ThinkPad P14s Gen 2 20VX00FSUS 14"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB RAM - 512 GB SSD - Intel Chip - Windows 10","14.0""",1920 x 1080,,16GB,,,Windows 10 Pro,,"$1,343.99 "
Lenovo,"Lenovo ThinkBook 13s G4 IAP 21AR001WUS 13.3"" Notebook - 1900 x 1200 - Intel Core i5 12th Gen i5-1240P - 8 GB Total RAM - 256 GB SSD - Intel Chip - Windows 11 Pro - Intel - IEEE 802.11ax Wireless","13.3""",1920 x 1200,Intel Core i5 12th Gen,8GB,256 GB,,Windows 11 Pro,,$840.99 
Lenovo,"Lenovo ThinkBook 13x G2 IAP 21AT000VUS 13.3"" Notebook - WQXGA - 2560 x 1600 - Intel Core i5 12th Gen i5-1235U - 8 GB Total RAM - 256 GB SSD - Intel Chip - Windows 11 Pro - Intel Iris Xe Graphics","13.3""",2560 x 1600,Intel Core i5 12th Gen,8GB,256 GB,Intel Iris Xe Graphics,Windows 11 Pro,,"$1,185.99 "
